"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"8263",-0.368381537528882,5.74382629197468,-5.80610627868322,1.27136740512298e-07,5.39431887305352e-05,7.35211945029001
"14913",-0.875164265188704,2.67310124797468,-5.78588889250348,1.38349716440701e-07,5.61148392667602e-05,7.27298760710854
"14906",0.985416151767651,-0.180278665012658,5.78527245640459,1.38706489334944e-07,5.61148392667602e-05,7.27057647109875
"15515",0.781953567429396,1.23852594448101,5.77461611276547,1.45019280362803e-07,5.73353500270755e-05,7.22891039734744
"7365",-0.403805862139927,5.76786107559494,-5.76851067136439,1.48762808851928e-07,5.75083960619587e-05,7.20505131347676
"13227",0.597276138745829,3.55828271302532,5.75843770250526,1.5514816552509e-07,5.86729888581406e-05,7.16570866366299
"14348",0.584580047267651,4.16795673012658,5.75256886668642,1.58992175087432e-07,5.88474016557653e-05,7.14279841068221
"8698",0.724185545215019,0.993647034455696,5.74315940752728,1.65351905629389e-07,5.99262864651844e-05,7.10608516111714
"17026",0.967584596294608,0.215397954544304,5.71208951477321,1.88183675895592e-07,6.61603975264325e-05,6.98502242108074
"10847",0.778025450179076,1.67928170077215,5.70522564210748,1.93631748158586e-07,6.61603975264325e-05,6.95831178026832
"3557",1.46755833192169,-0.717576444683544,5.70481446771971,1.93962995737414e-07,6.61603975264325e-05,6.95671209773322
"3545",-0.293323787586007,5.6465198345443,-5.674945500438,2.19578929497605e-07,7.1703030907276e-05,6.8406265669154
"14566",1.01613238341977,3.76763585082278,5.6742542258619,2.20209585529169e-07,7.1703030907276e-05,6.83794275794579
"5522",1.16139553956033,2.11909259116456,5.67167564724654,2.22577814957054e-07,7.1703030907276e-05,6.82793280102969
"11407",0.986317681384467,0.0456378306835443,5.66134827393334,2.32316582562372e-07,7.27966735353097e-05,6.78786024123037
"2300",-0.317650159267015,6.7443242235443,-5.65925402822957,2.34342016439259e-07,7.27966735353097e-05,6.77973760558063
"10115",0.719907174164956,3.66155399772152,5.64718728915886,2.46355352293455e-07,7.51859247104728e-05,6.73295934045995
"5973",0.57671503434724,3.18033020955696,5.62676774710131,2.68079636773179e-07,8.04054027811418e-05,6.65389086377233
"12420",-0.405152240993581,3.14131695001266,-5.61377304069249,2.82874910198213e-07,8.32320483777042e-05,6.60363249517909
"3428",-0.294624049820284,8.38242414477215,-5.60988401264617,2.8745695502574e-07,8.32320483777042e-05,6.58860035903956
"11339",1.12989100736393,0.92827945243038,5.60620593100384,2.91857608130602e-07,8.32320483777042e-05,6.57438744968641
"11229",0.866980448347882,5.20831616583544,5.57102566280313,3.37441814204081e-07,9.46796419337772e-05,6.43863426183141
"9190",-0.322308587272145,7.09677989211392,-5.56397906080562,3.47380323641885e-07,9.56294401913614e-05,6.41148481400397
"2713",0.42493145598973,4.11631922225316,5.55839371595014,3.55461868844498e-07,9.56294401913614e-05,6.38997537039389
"15835",0.738143775950579,4.11986077946835,5.55454555990126,3.61137110418012e-07,9.56294401913614e-05,6.37516109252306
"4274",1.23520655908023,3.04677633087342,5.55341872083181,3.62815765269594e-07,9.56294401913614e-05,6.37082388981276
"3684",1.10458495937035,2.63823676443038,5.54817810972486,3.70724066198441e-07,9.59700775211422e-05,6.35065754483254
"5980",1.0384383118665,0.531687953227848,5.5417884114906,3.80595941488253e-07,9.59700775211422e-05,6.3260800381449
"6201",0.740833830021821,2.57231782550633,5.54174843844133,3.80658504768844e-07,9.59700775211422e-05,6.32592632156627
"3398",-0.242352479303596,5.26068327081013,-5.51206603782995,4.30019191228941e-07,0.000106865912151695,6.21190964654365
"13160",1.02429669070539,-0.319682812278481,5.50323104229429,4.45890074374337e-07,0.000107228463539463,6.17802182295298
"3826",-0.514944417076382,7.23390946553165,-5.50125610629431,4.49515737876757e-07,0.000107228463539463,6.17044980412037
"16201",0.605840289560335,6.41631204575949,5.50100977811196,4.49969983811267e-07,0.000107228463539463,6.16950544762655
"8812",0.614870234224648,4.29574151365823,5.49541900117484,4.60401913728172e-07,0.000108231779611017,6.14807667874214
"16917",0.538809643415275,3.88042944921519,5.49063280783367,4.69521089638178e-07,0.000108903851671277,6.12973906413944
"2990",0.684456822405006,5.58897849694937,5.47569431298149,4.99140025688466e-07,0.000114250524827323,6.07254774156318
"7921",1.37319273815019,0.145297280860759,5.46770426941159,5.15727816250207e-07,0.000116514299889462,6.04198532704189
