"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"10970",0.446968214524476,5.36154578004478,8.7698988004721,7.50940724415116e-15,3.84304958965383e-12,23.2903274151848
"3838",0.556377897108392,4.60820869885075,8.75799536544767,8.02922509777108e-15,3.99167190574905e-12,23.2253598449509
"4065",0.62088847943182,4.62883210620896,8.72973496588471,9.41122933405028e-15,4.50318053855348e-12,23.0712065114869
"6535",0.40778376266084,5.50367695473134,8.72665016985955,9.57572873140682e-15,4.50318053855348e-12,23.0543873389133
"12265",0.589220353388114,6.7063991138209,8.72025593351888,9.92587327536142e-15,4.5450051313497e-12,23.0195289715473
"8676",0.733335559830418,6.32907219844776,8.67960891074511,1.24694938066006e-14,5.56331262140642e-12,22.7980933207817
"4354",0.720025647498252,5.52957752108209,8.63627911314216,1.58979021208234e-14,6.79933609142691e-12,22.5623378319355
"4461",0.479699347664334,6.56943521908209,8.63489757089774,1.60214241234772e-14,6.79933609142691e-12,22.5548260087345
"14519",-2.47467639160315,1.06210325552239,-8.62916666260137,1.65440933147393e-14,6.85398151610627e-12,22.5236688772248
"11865",-1.34213731603671,1.73820255943284,-8.60858216166116,1.85652250047864e-14,7.51243988565773e-12,22.4118026663017
"3332",0.365819243699307,5.32395988064925,8.59258246613843,2.03042423276421e-14,8.02940492047663e-12,22.3249017061724
"4214",0.597315160743008,8.98769251435821,8.57777257422544,2.20579319030036e-14,8.52906700249472e-12,22.244501730992
"3367",-3.27184386996678,-0.786825170925373,-8.57259931356696,2.27053646950954e-14,8.58855099336217e-12,22.2164259352629
"1973",0.616846358216788,7.03765648797761,8.56293032908188,2.39665250422088e-14,8.76260525305054e-12,22.1639636981543
"10567",-3.94742301228496,-1.75542251246269,-8.56086011283742,2.42454757587898e-14,8.76260525305054e-12,22.1527331508975
"12002",0.390734205279721,4.26059777594776,8.5577088490227,2.46763021493952e-14,8.76260525305054e-12,22.1356395339704
"4204",0.475876507909089,6.5919352451791,8.49078447077195,3.58554169909096e-14,1.24776851128365e-11,21.7730257443228
"7453",0.391084041031469,4.96867940652239,8.48504659427705,3.70213050708065e-14,1.26307982006281e-11,21.7419732146807
"12899",-1.89475513176049,1.20751667785821,-8.4815488799223,3.77504229735204e-14,1.2631872302678e-11,21.7230469930074
"13952",0.674563169421327,2.87990607899254,8.47812614668916,3.84777284958786e-14,1.26323108646847e-11,21.7045286161727
"3964",0.417861226505246,6.3840539103806,8.46690429100913,4.09614169048288e-14,1.30399448196703e-11,21.6438285714984
"4233",0.428814320998254,4.32132855952985,8.46578284525776,4.12182163840155e-14,1.30399448196703e-11,21.6377638144715
"278",0.361327577674832,5.51804808371642,8.45535188480004,4.36848076789637e-14,1.35734938145351e-11,21.5813642650704
"803",0.408947647005244,6.14335625923881,8.4510648424651,4.47406099620655e-14,1.36576598831568e-11,21.5581902092276
"14372",0.570687069365385,3.87835870491791,8.44519020303117,4.62287164703253e-14,1.38130113368132e-11,21.5264396543822
"3644",0.541381787522734,6.71340983698507,8.44284196647104,4.68372223489642e-14,1.38130113368132e-11,21.5137499414538
"13078",0.454945227075175,4.21021176597015,8.43684278427096,4.84282075494182e-14,1.40441801893313e-11,21.4813353318368
"14625",-1.80106266867482,1.23094775359702,-8.43032931349652,5.02164592505574e-14,1.43240391960606e-11,21.4461493860634
"7540",1.07274481466259,4.88018308170149,8.42699878150007,5.11560556693964e-14,1.43566994943145e-11,21.4281607676445
"10755",-2.21564682837937,-0.228179036380597,-8.41282255805301,5.53548455065594e-14,1.4857215470739e-11,21.3516160572494
"5084",1.10374386752447,6.90933317176119,8.41253743623918,5.5442717685418e-14,1.4857215470739e-11,21.3500769186738
"8094",0.432443958029724,6.18148297129104,8.41234827445991,5.55010922757492e-14,1.4857215470739e-11,21.3490557978361
"5257",0.59100339805245,6.79071284372388,8.40903793885946,5.65325955414077e-14,1.4904047915462e-11,21.3311872312799
"13205",0.509992792162585,6.43826129629851,8.39971336908685,5.95417095371507e-14,1.52460109415542e-11,21.2808658904827
"1524",0.517725334494758,5.09416478514925,8.39959138490274,5.95821117256142e-14,1.52460109415542e-11,21.2802076929088
"9778",0.514281019739514,6.59874938208209,8.38450933510171,6.47932526994984e-14,1.63391680720474e-11,21.1988499390554
"534",0.397402754071681,5.33000817652239,8.37914941982186,6.67523027517977e-14,1.65927152554468e-11,21.1699469700376
"3244",0.426828348797203,5.83460246298507,8.37118730708312,6.97716455191969e-14,1.70989666483666e-11,21.1270218037039
"11411",-2.45031691697727,-2.8814085499403,-8.36511121452288,7.21667592003248e-14,1.74403001400785e-11,21.0942725500084
"1829",0.335915759522728,4.29583394878358,8.35859489498946,7.48262718725544e-14,1.75953133728761e-11,21.059158298517
"12184",-2.18919140411189,-0.305836498835821,-8.35858437531148,7.48306430800476e-14,1.75953133728761e-11,21.0591016180221
"2380",0.57905246611014,5.69214085492537,8.34596649116743,8.02607116133231e-14,1.83927292009052e-11,20.9911310408021
"9112",0.576804203610142,8.12132939876866,8.34579744120709,8.03360585786665e-14,1.83927292009052e-11,20.9902206008657
"1149",0.687467775786717,5.36224605322388,8.3416448033145,8.22091579395003e-14,1.85771343915234e-11,20.9678577581549
"15081",-1.72506207346853,1.48009924888806,-8.33733630414879,8.41984441568335e-14,1.87827298503706e-11,20.944659054932
"1977",0.543812927106645,5.34773119317164,8.33047269222943,8.74667131730264e-14,1.92648203697552e-11,20.9077099400249
"1798",0.427875164667832,4.94955617602985,8.30819983840857,9.89657804660956e-14,2.13333606195033e-11,20.7878702497639
"14307",0.499436179013986,6.14793327329851,8.30757262400041,9.9310471849412e-14,2.13333606195033e-11,20.7844968958035
"14306",-1.74149125763811,1.39301638211194,-8.30262287731048,1.02072837174751e-13,2.16593581322032e-11,20.7578783031807
"2268",0.604625828501752,6.22934796315672,8.29390836150212,1.0712305646082e-13,2.22531917870465e-11,20.7110252518375
"15429",-2.97101952575524,-2.21535278067164,-8.29339329091039,1.07429201730569e-13,2.22531917870465e-11,20.7082564709397
"6496",0.409296815704544,5.06475208657463,8.28631366189493,1.11726320358362e-13,2.26793795713814e-11,20.6702049265141
"3639",0.412212723096156,8.72961474598507,8.28572134857496,1.12093485237862e-13,2.26793795713814e-11,20.6670218099343
"2150",-2.61681386976573,-1.06819921342537,-8.27965447952579,1.1592395807702e-13,2.3184791615404e-11,20.6344221683295
"1501",0.419488903751748,5.83832112457463,8.27227914983777,1.20756106102552e-13,2.38767755248228e-11,20.5948014147193
"2945",-1.48186239359266,0.852776387492537,-8.26924609486944,1.22800893352956e-13,2.40082645431622e-11,20.5785107589397
"5066",0.631347796554195,6.7986995389403,8.25977353506756,1.29411093264075e-13,2.50194780310545e-11,20.5276449930652
"1456",0.437267095548956,6.01286873700746,8.25497920419504,1.3289024756143e-13,2.5409783599658e-11,20.5019071728343
"5581",0.512466600979025,5.87125432759701,8.25234800914826,1.34838989091901e-13,2.55021566325986e-11,20.487783844357
"959",0.381442309480767,4.80087926716418,8.23641967132524,1.4725709572706e-13,2.75513275876435e-11,20.4023156380412
"9141",0.638253826388115,6.39489257149254,8.23427496143089,1.49013723988897e-13,2.7558883446813e-11,20.3908114432591
"13564",0.538039096262241,4.10078222327612,8.23252172474085,1.50465168244094e-13,2.7558883446813e-11,20.3814077916057
"6555",0.441326526914336,5.91127913776119,8.22764590106814,1.5457595641024e-13,2.8016892099356e-11,20.3552590974004
"10879",0.509821270145106,5.38393829014925,8.22554654922379,1.56380093757077e-13,2.80402753225168e-11,20.3440018974803
"10310",-2.90485774841259,-2.20531984235075,-8.22376446022573,1.57927987448658e-13,2.80402753225168e-11,20.3344466300168
"10003",-2.26263238793531,-0.195444686432836,-8.22049836911145,1.60804476787852e-13,2.81057665918724e-11,20.3169360515615
"14600",-3.5301195270472,-1.7726988163209,-8.21835604741085,1.627194529044e-13,2.81057665918724e-11,20.3054515374484
"11635",0.405014996952801,4.4264224568209,8.21788596831742,1.63142668148225e-13,2.81057665918724e-11,20.3029316712718
"7315",0.406359744611895,5.77597439597015,8.21413610371704,1.66558082469037e-13,2.82292517192146e-11,20.2828320660913
"13165",0.539174404328671,3.84710519408955,8.21354361058852,1.67104191211443e-13,2.82292517192146e-11,20.2796565111919
"9620",0.493852814038463,5.7464757484403,8.20610073975668,1.74117804417538e-13,2.91312480467804e-11,20.2397714071734
"14631",-2.18294343201224,-1.25055986199254,-8.20109430203908,1.78999228557324e-13,2.96627293037851e-11,20.2129490773925
"15075",-3.08069744121853,-0.944903024671642,-8.19808044003549,1.82003134545363e-13,2.98759862366917e-11,20.1968045698787
"13722",-3.17322750326399,-2.43093078589552,-8.19306439160992,1.87114032163915e-13,3.04278893425432e-11,20.1699389603116
"6402",0.452774384720288,6.95658563448507,8.18667606652039,1.93830039047427e-13,3.12281729576411e-11,20.1357309843076
"15473",0.537622707868881,6.80660536358209,8.18380098557888,1.96930206183113e-13,3.14365650237263e-11,20.120338333344
"4572",0.51407105149301,8.81345944214179,8.17871359624809,2.02537038066341e-13,3.20376769304939e-11,20.0931055543319
"7492",0.533442635975529,5.62403461464925,8.15918967789196,2.25565618631166e-13,3.52904982069309e-11,19.9886436441443
"7789",-2.56548892749301,-0.0128291999626866,-8.15791440570345,2.27157229837716e-13,3.52904982069309e-11,19.9818230999021
"14913",-1.11127814171329,2.61157482269403,-8.14892637005104,2.38695608898089e-13,3.67548990692633e-11,19.9337619396611
