"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"5416",0.983036240953442,2.9923906184403,6.04864792100585,1.39264719044452e-08,2.19424053124949e-06,9.38258906185545
"4211",-0.334372526219637,6.105422954,-6.04759849226815,1.39977413200398e-08,2.19424053124949e-06,9.37774103363599
"4837",1.16012364409211,-0.22503356111194,6.0403612277108,1.44990919074496e-08,2.2525374927645e-06,9.3443198606207
"2300",-0.343142863299597,6.60982557158955,-6.03691285756088,1.4744135988129e-08,2.25307941376826e-06,9.32840334165347
"1455",1.37545628278543,1.64925921431343,6.03666987992216,1.4761554779861e-08,2.25307941376826e-06,9.32728202872098
"13672",0.732115113972672,1.84494093178358,6.02295083595385,1.57785464723942e-08,2.3690704187494e-06,9.26401097375951
"8990",-0.671847933906886,9.23687562887313,-6.02275171307349,1.57938027916626e-08,2.3690704187494e-06,9.26309322580956
"5124",-0.654634831505065,8.48209626880597,-6.02092833064875,1.59341814274299e-08,2.369698776387e-06,9.25469012820352
"1915",0.995130397630567,3.10202751559701,6.01160888536717,1.66710267658164e-08,2.45827004851868e-06,9.21176341450249
"7744",0.702839274147774,1.96335014487313,6.0087567988444,1.69031422546504e-08,2.46709792280931e-06,9.19863370642732
"9438",-0.391605041054656,4.64131718534328,-6.00714733705336,1.70355251329307e-08,2.46709792280931e-06,9.19122601280794
"14327",0.614389588163967,5.49253569958209,6.00569021216488,1.71562556701108e-08,2.46709792280931e-06,9.1845204198277
"3312",-0.368907641463562,5.46401209442537,-5.99762093219799,1.78402039207411e-08,2.52986187294931e-06,9.14740259161884
"7540",0.79540155066498,4.88018308170149,5.99712032274496,1.78835063432623e-08,2.52986187294931e-06,9.14510076140292
"666",0.972542349997977,2.82749535942537,5.99289321520414,1.82532873412824e-08,2.54697700121542e-06,9.1256685753379
"13489",0.447984293291498,3.05273318788806,5.99239628039296,1.82972485719498e-08,2.54697700121542e-06,9.12338464994151
