"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"4661",0.725394505065792,4.84433823748507,9.83980303262945,1.6998057835501e-17,3.04913614781152e-15,29.2521459694453
"7899",-1.0909196089689,7.60769021890299,-9.8362221780771,1.73515725956345e-17,3.08078942004122e-15,29.2320020023597
"15858",0.663566655668661,7.5551323985,9.82371142833799,1.86452484379686e-17,3.24656752728875e-15,29.1616313839824
"6408",-1.54884030203588,1.19906955014925,-9.82358842334947,1.86584340648779e-17,3.24656752728875e-15,29.1609395671989
"6971",0.627055095087321,5.58370809402239,9.81134504612236,2.00185079438834e-17,3.44873305171853e-15,29.0920853550534
"16599",-1.29051012291387,6.60866772914179,-9.79123330483437,2.24705720590596e-17,3.83321523360428e-15,28.9790079631355
"6339",0.477840715938996,5.2630206255,9.78584512568094,2.31769417903667e-17,3.91532803060563e-15,28.9487188897909
"7493",0.565820403033495,6.24290932561194,9.78267562232433,2.36027530396315e-17,3.94892214316911e-15,28.9309030050795
"14307",0.635629724117227,6.14793327329851,9.77951150753007,2.40356232106566e-17,3.98304613205167e-15,28.9131182543406
"2341",0.416338920302633,5.72869503985821,9.7696063154087,2.54425725380853e-17,4.17642228455362e-15,28.8574489610051
"1501",0.534958269688995,5.83832112457463,9.75760933335328,2.72570707661715e-17,4.43245823674191e-15,28.7900345572873
"11555",-1.12925092819856,1.3345682156194,-9.75118793377171,2.82807368709935e-17,4.55634094032673e-15,28.753955990175
"2810",0.544411074081341,5.70397454781343,9.74933115235323,2.85838191422707e-17,4.56292158784872e-15,28.7435243461907
"868",0.490451054964122,5.33478606893284,9.74443470301359,2.93986921038945e-17,4.65033856916149e-15,28.716016876742
"16716",-1.72890471126077,-0.0544813328432836,-9.73864207586514,3.03926759897618e-17,4.76425731731401e-15,28.6834775129916
"4619",0.63190432599163,5.63256791181343,9.73182177542985,3.16060500625998e-17,4.87049098820222e-15,28.6451690753233
"2713",-0.722712034722487,4.29007782343284,-9.73168869608898,3.1630200095796e-17,4.87049098820222e-15,28.6444216323871
"14406",0.553667393770337,4.42137990725373,9.71862863667375,3.4091991789072e-17,5.20351453622679e-15,28.571077112712
"7084",0.606787063200957,5.39354616787313,9.71487670738927,3.48339199775519e-17,5.22702486147409e-15,28.5500092873212
"15625",-1.12810619150957,3.82878313547015,-9.71404036985687,3.50014846939285e-17,5.22702486147409e-15,28.5453132568912
"3771",0.444114788491631,6.54913345703731,9.71331614607633,3.51472361374982e-17,5.22702486147409e-15,28.5412467947621
"7148",0.734218310504787,7.35153060573134,9.70555502929314,3.67476902871095e-17,5.41872721182801e-15,28.4976716407227
"15388",0.578894982202157,6.76717479633582,9.69808763488512,3.8356134675877e-17,5.60837599462403e-15,28.4557506910039
"3614",0.552698460562205,6.73663681253731,9.68762833467972,4.07277318675217e-17,5.87207608430227e-15,28.3970420244524
"13672",-1.22187858850239,1.84494093178358,-9.68717164543981,4.08345520804928e-17,5.87207608430227e-15,28.394478826369
"2439",0.479330356370816,5.31977382164925,9.68521865761834,4.12945196582595e-17,5.88954624634193e-15,28.3835177686182
"13240",-1.2186729306567,4.68567339378358,-9.68293987688544,4.1837753573185e-17,5.91763506781999e-15,28.370728650584
"1733",0.503157329131581,6.9063339848806,9.68155382117897,4.21716522074528e-17,5.91763506781999e-15,28.3629499717239
